--------- beginning of main
09-14 21:23:21.372   617  1472 W ActivityManager: Slow operation: 74ms so far, now at finishAttachApplicationInner: after mServices.attachApplicationLocked
09-14 21:23:21.372   617  1472 W ActivityManager: Slow operation: 75ms so far, now at finishAttachApplicationInner: after dispatching broadcasts
09-14 21:23:21.375   617  1472 W ActivityManager: Slow operation: 77ms so far, now at finishAttachApplicationInner: after updateOomAdjLocked
09-14 21:23:21.387   617   657 I ActivityManager: Broadcast completed: result=0
09-14 21:23:21.463   617   670 W ActivityManager: Slow operation: 159ms so far, now at startProcess: returned from zygote!
09-14 21:23:21.465   617   670 W ActivityManager: Slow operation: 161ms so far, now at startProcess: done updating battery stats
09-14 21:23:21.465   617   670 W ActivityManager: Slow operation: 161ms so far, now at startProcess: building log message
09-14 21:23:21.465   617   670 I ActivityManager: Start proc 1601:com.android.localtransport/1000 for service {com.android.localtransport/com.android.localtransport.LocalTransportService}
09-14 21:23:21.465   617   670 W ActivityManager: Slow operation: 161ms so far, now at startProcess: starting to update pids map
09-14 21:23:21.465   617   670 W ActivityManager: Slow operation: 161ms so far, now at startProcess: done updating pids map
09-14 21:23:21.575   617  1597 I ActivityManager: dumpStackTraces pids={}
09-14 21:23:21.576   617  1597 I ActivityManager: Dumping to /data/anr/anr_2026-09-14-21-23-21-575
09-14 21:23:21.576   617   669 I ActivityManager: Extending process start timeout by 12089ms for ProcessRecord{b6d956c 1248:com.google.android.gms.persistent/u0a143}
09-14 21:23:22.497   617   670 W ActivityManager: Slow operation: 171ms so far, now at startProcess: returned from zygote!
09-14 21:23:22.500   617   670 W ActivityManager: Slow operation: 174ms so far, now at startProcess: done updating battery stats
09-14 21:23:22.505   617   670 W ActivityManager: Slow operation: 180ms so far, now at startProcess: building log message
09-14 21:23:22.506   617   670 I ActivityManager: Start proc 1624:com.google.android.gms/u0a143 for service {com.google.android.gms/com.google.android.gms.backup.component.D2dTransportService}
09-14 21:23:22.506   617   670 W ActivityManager: Slow operation: 180ms so far, now at startProcess: starting to update pids map
09-14 21:23:22.506   617   670 W ActivityManager: Slow operation: 180ms so far, now at startProcess: done updating pids map
09-14 21:23:22.509   617   670 W ActivityManager: Slow operation: 123ms so far, now at startProcess: asking zygote to start proc
09-14 21:23:22.753   617   670 W ActivityManager: Slow operation: 370ms so far, now at startProcess: returned from zygote!
09-14 21:23:22.764   617   670 W ActivityManager: Slow operation: 382ms so far, now at startProcess: done updating battery stats
09-14 21:23:22.765   617   670 W ActivityManager: Slow operation: 382ms so far, now at startProcess: building log message
09-14 21:23:22.765   617   670 I ActivityManager: Start proc 1636:com.google.android.permissioncontroller/u0a203 for service {com.google.android.permissioncontroller/com.android.permissioncontroller.permission.service.PermissionControllerServiceImpl}
09-14 21:23:22.765   617   670 W ActivityManager: Slow operation: 382ms so far, now at startProcess: starting to update pids map
09-14 21:23:22.765   617   670 W ActivityManager: Slow operation: 382ms so far, now at startProcess: done updating pids map
09-14 21:23:25.050   617  1597 I ActivityManager: dumpStackTraces nativepids=null
09-14 21:23:26.019   617  1563 W ActivityManager: Slow operation: 262ms so far, now at finishAttachApplicationInner: after mServices.attachApplicationLocked
09-14 21:23:26.020   617  1563 W ActivityManager: Slow operation: 263ms so far, now at finishAttachApplicationInner: after dispatching broadcasts
09-14 21:23:26.136   617   669 I ActivityManager: Extending process start timeout by 12546ms for ProcessRecord{f2113db 1332:com.google.android.as/u0a136}
09-14 21:23:26.370   617   669 I ActivityManager: Extending process start timeout by 12132ms for ProcessRecord{235f49 1354:com.google.android.googlequicksearchbox:interactor/u0a144}
09-14 21:23:27.365   617   669 I ActivityManager: Extending process start timeout by 12295ms for ProcessRecord{28fc258 1376:com.google.android.apps.messaging:rcs/u0a137}
09-14 21:23:29.057   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 617
09-14 21:23:29.058   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 427
09-14 21:23:29.058   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 1192
09-14 21:23:29.058   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 410
09-14 21:23:29.059   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 479
09-14 21:23:29.059   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 470
09-14 21:23:29.059   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 1332
09-14 21:23:29.059   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 421
09-14 21:23:29.059   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 883
09-14 21:23:29.059   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 303
09-14 21:23:29.060   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 173
09-14 21:23:29.084   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 299
09-14 21:23:29.084   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 515
09-14 21:23:29.084   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 1354
09-14 21:23:29.084   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 1435
09-14 21:23:29.084   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 1248
09-14 21:23:29.084   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 61
09-14 21:23:29.084   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 1229
09-14 21:23:29.084   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 1302
09-14 21:23:29.084   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 1376
09-14 21:23:29.084   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 63
09-14 21:23:29.084   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 83
09-14 21:23:29.084   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 170
09-14 21:23:29.084   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 239
09-14 21:23:29.084   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 1014
09-14 21:23:29.084   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 297
09-14 21:23:29.084   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 412
09-14 21:23:29.084   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 112
09-14 21:23:29.084   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 175
09-14 21:23:29.084   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 396
09-14 21:23:29.085   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 413
09-14 21:23:29.085   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 531
09-14 21:23:29.085   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 624
09-14 21:23:29.085   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 10
09-14 21:23:29.085   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 16
09-14 21:23:29.085   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 32
09-14 21:23:29.085   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 38
09-14 21:23:29.085   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 55
09-14 21:23:29.085   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 194
09-14 21:23:29.085   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 228
09-14 21:23:29.085   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 237
09-14 21:23:29.085   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 523
09-14 21:23:29.085   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 1624
09-14 21:23:29.085   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 1636
09-14 21:23:29.085   617  1598 I ActivityManager: Skipping next CPU consuming process, not a java proc: 1686
09-14 21:23:29.088   617  1597 I ActivityManager: dumpStackTraces extraPids=[]
09-14 21:23:29.088   617  1597 I ActivityManager: Done dumping
09-14 21:23:29.250   617  1597 E ActivityManager: ANR in com.android.systemui
09-14 21:23:29.250   617  1597 E ActivityManager: PID: 883
09-14 21:23:29.250   617  1597 E ActivityManager: Reason: executing service com.android.systemui/.keyguard.KeyguardService, waited 20914ms
09-14 21:23:29.250   617  1597 E ActivityManager: ErrorId: a5c3cf16-f63e-4939-b429-a50bdb999469
09-14 21:23:29.250   617  1597 E ActivityManager: Frozen: false
09-14 21:23:29.250   617  1597 E ActivityManager: Load: 13.67 / 3.61 / 1.23
09-14 21:23:29.250   617  1597 E ActivityManager: ----- Output from /proc/pressure/memory -----
09-14 21:23:29.250   617  1597 E ActivityManager: some avg10=0.01 avg60=0.06 avg300=0.01 total=134123
09-14 21:23:29.250   617  1597 E ActivityManager: full avg10=0.00 avg60=0.01 avg300=0.00 total=59464
09-14 21:23:29.250   617  1597 E ActivityManager: ----- End output from /proc/pressure/memory -----
09-14 21:23:29.250   617  1597 E ActivityManager: ----- Output from /proc/pressure/cpu -----
09-14 21:23:29.250   617  1597 E ActivityManager: some avg10=76.79 avg60=38.02 avg300=10.82 total=36840347
09-14 21:23:29.250   617  1597 E ActivityManager: full avg10=0.00 avg60=0.00 avg300=0.00 total=0
09-14 21:23:29.250   617  1597 E ActivityManager: ----- End output from /proc/pressure/cpu -----
09-14 21:23:29.250   617  1597 E ActivityManager: ----- Output from /proc/pressure/io -----
09-14 21:23:29.250   617  1597 E ActivityManager: some avg10=15.68 avg60=8.93 avg300=2.99 total=10961911
09-14 21:23:29.250   617  1597 E ActivityManager: full avg10=0.95 avg60=2.18 avg300=0.90 total=3655681
09-14 21:23:29.250   617  1597 E ActivityManager: ----- End output from /proc/pressure/io -----
09-14 21:23:29.250   617  1597 E ActivityManager: 
09-14 21:23:29.250   617  1597 E ActivityManager: CPU usage from 1ms to 7888ms later (2026-09-14 21:23:21.283 to 2026-09-14 21:23:29.170):
09-14 21:23:29.250   617  1597 E ActivityManager:   71% 1192/com.google.android.apps.nexuslauncher: 24% user + 46% kernel / faults: 11504 minor 33 major
09-14 21:23:29.250   617  1597 E ActivityManager:   66% 617/system_server: 21% user + 44% kernel / faults: 4481 minor 1 major
09-14 21:23:29.250   617  1597 E ActivityManager:   20% 883/com.android.systemui: 8.3% user + 12% kernel / faults: 2219 minor 22 major
09-14 21:23:29.250   617  1597 E ActivityManager:   13% 427/kworker/1:2-virtio_vsock: 0% user + 13% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   12% 1332/com.google.android.as: 4.6% user + 7.7% kernel / faults: 2215 minor 65 major
09-14 21:23:29.250   617  1597 E ActivityManager:   11% 479/adbd: 0.1% user + 11% kernel / faults: 5385 minor
09-14 21:23:29.250   617  1597 E ActivityManager:   9.6% 1014/com.android.phone: 3.4% user + 6.2% kernel / faults: 1277 minor
09-14 21:23:29.250   617  1597 E ActivityManager:   9.8% 1248/com.google.android.gms.persistent: 2.3% user + 7.5% kernel / faults: 1308 minor 154 major
09-14 21:23:29.250   617  1597 E ActivityManager:   9.8% 1302/com.google.android.providers.media.module: 4.7% user + 5% kernel / faults: 1441 minor 3 major
09-14 21:23:29.250   617  1597 E ActivityManager:   8% 1376/com.google.android.apps.messaging:rcs: 0.1% user + 7.9% kernel / faults: 413 minor 145 major
09-14 21:23:29.250   617  1597 E ActivityManager: 97% TOTAL: 19% user + 60% kernel + 2.8% iowait + 13% irq + 1.1% softirq
09-14 21:23:29.250   617  1597 E ActivityManager: CPU usage from 318ms to 7237ms later (2026-09-14 21:23:21.599 to 2026-09-14 21:23:28.519):
09-14 21:23:29.250   617  1597 E ActivityManager:   71% 617/system_server: 20% user + 50% kernel / faults: 701 minor
09-14 21:23:29.250   617  1597 E ActivityManager:     8.2% 647/HeapTaskDaemon: 1.6% user + 6.5% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     7.6% 1598/AnrAuxiliaryTas: 2.1% user + 5.4% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     7.1% 1572/binder:617_13: 2.7% user + 4.3% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     6.2% 652/binder:617_2: 0% user + 6.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     3% 709/binder:617_3: 1.3% user + 1.6% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     2.1% 1003/binder:617_9: 0.8% user + 1.3% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     1.6% 1008/binder:617_B: 0% user + 1.6% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     1.6% 1563/binder:617_10: 0.5% user + 1% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     1.6% 1590/binder:617_15: 0.8% user + 0.8% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     1.3% 661/android.anim: 1% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     1.3% 1112/binder:617_C: 0.8% user + 0.5% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     1% 984/binder:617_6: 0.2% user + 0.8% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.8% 617/system_server: 0.5% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.8% 657/android.fg: 0.2% user + 0.5% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.8% 669/ActivityManager: 0.5% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.8% 1005/binder:617_A: 0.5% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.5% 658/android.ui: 0.2% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.5% 668/android.bg: 0.2% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.5% 708/PackageInstalle: 0.2% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.5% 758/StorageManagerS: 0.2% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.5% 786/WifiScanningSer: 0% user + 0.5% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.5% 830/MediaRouterServ: 0.2% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.2% 651/binder:617_1: 0.2% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.2% 659/android.io: 0% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.2% 660/android.display: 0.2% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.2% 677/batterystats-ha: 0% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.2% 680/bgres-controlle: 0% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.2% 723/SensorService: 0% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.2% 724/roid.usagestats: 0% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.2% 725/eduling.default: 0.2% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.2% 782/WifiHandlerThre: 0% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.2% 844/BackgroundInsta: 0% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.2% 983/MobileDataStats: 0.2% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:    +0% 1676/pool-59-thread-: 0% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:    +0% 1695/Timer-0: 0% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   19% 427/kworker/1:2-virtio_vsock: 0% user + 19% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   73% 1192/com.google.android.apps.nexuslauncher: 52% user + 21% kernel / faults: 461 minor 1 major
09-14 21:23:29.250   617  1597 E ActivityManager:     56% 1195/Jit thread pool: 46% user + 9.3% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     16% 1294/launcher-loader: 5.8% user + 10% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     1.1% 1667/GrallocUploadTh: 0% user + 1.1% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   10% 410/android.hardware.graphics.allocator@3.0-service.ranchu: 0% user + 10% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     10% 410/allocator@3.0-s: 0% user + 10% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.1% 439/HwBinder:410_2: 0% user + 0.1% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   10% 479/adbd: 0% user + 10% kernel / faults: 2709 minor
09-14 21:23:29.250   617  1597 E ActivityManager:     10% 505/adbd: 0% user + 10% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.9% 479/adbd: 0% user + 0.9% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.2% 506/adbd: 0% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   10% 470/surfaceflinger: 1.3% user + 8.9% kernel / faults: 2073 minor
09-14 21:23:29.250   617  1597 E ActivityManager:     4.5% 546/RegionSampling: 0% user + 4.5% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     1.3% 470/surfaceflinger: 0.9% user + 0.4% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     1.1% 485/RenderEngine: 0% user + 1.1% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.9% 702/binder:470_5: 0.2% user + 0.6% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.4% 481/binder:470_1: 0.2% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.4% 542/TimerDispatch: 0% user + 0.4% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.4% 557/binder:470_4: 0.2% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.2% 484/surfaceflinger: 0.2% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.2% 550/surfaceflinger: 0.2% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.2% 555/BckgrndExec HP: 0% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.2% 556/binder:470_3: 0% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   28% 1332/com.google.android.as: 10% user + 17% kernel / faults: 551 minor 1 major
09-14 21:23:29.250   617  1597 E ActivityManager:     9.4% 1707/arch_disk_io_0: 0% user + 9.4% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     7.1% 1332/ogle.android.as: 2.3% user + 4.7% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     2.3% 1697/aiai-app-predic: 2.3% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     1.1% 1346/Jit thread pool: 0% user + 1.1% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:    +0% 1708/aiai-sp-0: 0% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:    +0% 1711/aiai-speech-rs-: 0% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:    +0% 1712/aiai-min-shared: 0% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:    +0% 1713/arch_disk_io_1: 0% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:    +0% 1714/arch_disk_io_2: 0% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:    +0% 1715/arch_disk_io_3: 0% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   4.3% 421/android.hardware.graphics.composer3-service.ranchu: 0% user + 4.3% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     3.3% 421/binder:421_2: 0% user + 3.3% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.9% 507/_thread: 0% user + 0.9% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   10% 883/com.android.systemui: 6.2% user + 4.1% kernel / faults: 171 minor
09-14 21:23:29.250   617  1597 E ActivityManager:     6.7% 891/Jit thread pool: 5.7% user + 1% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     4.1% 883/ndroid.systemui: 2.6% user + 1.5% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     1% 1073/BroadcastRunnin: 0.5% user + 0.5% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:    +0% 1701/VolumeDialogCon: 0% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   3.3% 303/kworker/u10:2-loop4: 0% user + 3.3% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   2.2% 173/logd: 0.4% user + 1.8% kernel / faults: 21 minor
09-14 21:23:29.250   617  1597 E ActivityManager:     0.9% 179/logd.writer: 0.1% user + 0.7% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.9% 520/logd.reader.per: 0.1% user + 0.7% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   2.6% 299/kworker/u11:2-events_unbound: 0% user + 2.6% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   3.2% 515/logcat: 0.2% user + 3% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   14% 1354/com.google.android.googlequicksearchbox:interactor: 0% user + 14% kernel / faults: 83 minor 50 major
09-14 21:23:29.250   617  1597 E ActivityManager:     14% 1354/hbox:interactor: 0% user + 14% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   16% 1435/com.google.android.googlequicksearchbox:search: 1.3% user + 15% kernel / faults: 50 minor 17 major
09-14 21:23:29.250   617  1597 E ActivityManager:     18% 1435/earchbox:search: 1.3% user + 16% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   12% 1248/com.google.android.gms.persistent: 7.9% user + 4.5% kernel / faults: 705 minor 20 major
09-14 21:23:29.250   617  1597 E ActivityManager:     11% 1248/.gms.persistent: 6.8% user + 4.5% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     1.1% 1256/HeapTaskDaemon: 1.1% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:    +0% 1709/FileObserver: 0% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   1.4% 61/kworker/u12:1-loop18: 0% user + 1.4% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   11% 1229/com.google.android.inputmethod.latin: 2.2% user + 9% kernel / faults: 105 minor 13 major
09-14 21:23:29.250   617  1597 E ActivityManager:     12% 1229/putmethod.latin: 3.4% user + 9% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   11% 1302/com.google.android.providers.media.module: 5.7% user + 5.7% kernel / faults: 103 minor
09-14 21:23:29.250   617  1597 E ActivityManager:     11% 1688/AsyncTask #1: 6.9% user + 4.6% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     1.1% 1307/Jit thread pool: 1.1% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   10% 1376/com.google.android.apps.messaging:rcs: 0% user + 10% kernel / faults: 64 minor 26 major
09-14 21:23:29.250   617  1597 E ActivityManager:     10% 1376/s.messaging:rcs: 0% user + 10% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   1% 63/kworker/3:1H-kverityd: 0% user + 1% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   0.7% 83/kworker/2:1H-kverityd: 0% user + 0.7% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   0.7% 170/kworker/0:2-events: 0% user + 0.7% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   0.8% 239/jbd2/dm-46-8: 0% user + 0.8% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   4.7% 1014/com.android.phone: 0.9% user + 3.8% kernel / faults: 70 minor
09-14 21:23:29.250   617  1597 E ActivityManager:     5.7% 1014/m.android.phone: 0.9% user + 4.7% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   0.7% 297/kworker/u9:2-loop4: 0% user + 0.7% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   0.5% 412/android.hardware.media.c2@1.0-service-goldfish: 0% user + 0.5% kernel / faults: 26 minor
09-14 21:23:29.250   617  1597 E ActivityManager:     0.1% 468/HwBinder:412_2: 0% user + 0.1% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:    +0% 1658/HwBinder:412_2: 0% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   0.3% 112/kworker/3:2-events: 0% user + 0.3% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   0.3% 175/servicemanager: 0.1% user + 0.1% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   0.3% 396/statsd: 0% user + 0.3% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.1% 403/statsd.writer: 0% user + 0.1% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.1% 407/statsd.reader: 0% user + 0.1% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   0.3% 413/android.hardware.sensors-service.multihal: 0.1% user + 0.1% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.5% 425/android.hardwar: 0.1% user + 0.3% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   0.5% 531/wificond: 0.2% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.5% 531/wificond: 0.2% user + 0.2% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   0.9% 624/kworker/1:5H-kverityd: 0% user + 0.9% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   0.1% 10/kworker/u8:0-ext4-rsv-conversion: 0% user + 0.1% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   0.1% 16/rcu_preempt: 0% user + 0.1% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   0.1% 32/ksoftirqd/2: 0% user + 0.1% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   0.1% 38/ksoftirqd/3: 0% user + 0.1% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   0.1% 55/kworker/2:1-kdmflush/254:46: 0% user + 0.1% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   0.1% 194/vold: 0% user + 0.1% kernel / faults: 3 minor
09-14 21:23:29.250   617  1597 E ActivityManager:     0.1% 217/binder:194_4: 0% user + 0.1% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   0.1% 228/kworker/u15:3-blk_crypto_wq: 0% user + 0.1% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   0.1% 237/kworker/u16:2-fscrypt_read_queue: 0% user + 0.1% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:   0.2% 523/installd: 0.2% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:     0.2% 533/binder:523_1: 0.2% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:  +0% 1624/com.google.android.gms: 0% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:  +0% 1636/com.google.android.permissioncontroller: 0% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager:  +0% 1686/kworker/u8:2-phy1: 0% user + 0% kernel
09-14 21:23:29.250   617  1597 E ActivityManager: 97% TOTAL: 18% user + 61% kernel + 2.7% iowait + 13% irq + 1% softirq
09-14 21:23:29.286   617  1597 D ActivityManager: Completed ANR of com.android.systemui in 8005ms, latency 3ms (expired, only dump ANR app)
09-14 21:23:29.785   617  1590 W ActivityManager: Slow operation: 286ms so far, now at finishAttachApplicationInner: after mServices.attachApplicationLocked
09-14 21:23:29.786   617  1590 W ActivityManager: Slow operation: 286ms so far, now at finishAttachApplicationInner: after dispatching broadcasts
09-14 21:23:30.353   617   669 I ActivityManager: Extending process start timeout by 10682ms for ProcessRecord{d6b5626 1435:com.google.android.googlequicksearchbox:search/u0a144}
